,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65,theta66,theta67,theta68,theta69,theta70,theta71,theta72,theta73,theta74,theta75,theta76,theta77,theta78,theta79,theta80,theta81,theta82,theta83,theta84,theta85,theta86,theta87,theta88,theta89,theta90,theta91,theta92,theta93,theta94,theta95
0,0.395692330589235,-0.979961514318523,0.446157292286957,-1.44401598710531,2.18653082566248,1.52690648963837,0.630531367006135,0.584395421221371,0.102756757369132,-0.358822644216015,2.27841733749884,1.0188125459365,0.650675684439845,1.33181315768385,-1.20347231984623,-1.5904221304672,2.01846998261113,-2.17358648598541,1.66231262569331,0.968700555301377,-1.34525711965328,0.818569797434687,0.527185019618634,0.03687649353081546,-1.1342092594179,0.176493627715786,-0.753943979131325,-0.575518614650729,-0.427922759687458,1.19616454693025,1.48910109671385,-1.98062056852026,-0.852253578148856,1.44544315327367,1.23295731600409,-0.374342353223623,-0.626344674888759,-0.48872958199445,1.13187506587914,-1.39958155323318,2.09892164522054,1.36166133652675,-0.122201151664024,1.76851685525337,0.474506899778818,0.240140809196942,0.207600586183286,-0.09479716071039009,0.05817963577941375,0.687974259836129,1.845054121651,1.03691046082021,-0.541254087934266,-1.77928424396428,-0.925418771388539,-1.88361832705173,-0.727260693496714,-1.65384758657324,-0.07445412490511137,-0.249583149634536,0.309864505644662,-2.29536010542497,0.349098749002017,-2.4513309647283,-1.24854320997581,-2.1076621689049,-0.784027633350674,-2.24017769807755,0.859826362755954,0.737239394072721,-0.156148996869085,1.79198670873425,0.116896618596943,2.39121361276646,1.8755685551968,-1.67905575469096,0.0002383811839080711,-1.53333942325789,-0.680136815310133,-1.80766213802005,1.61276674400442,-0.275354476279714,-1.55268786303753,0.413324816190151,-1.17334788511795,1.0969351094818,1.30692410320208,1.96917461849326,-0.466380626043966,0.903302314577523,-0.199854450848424,-1.02124127211055,0.774966625780566,-1.27499258226886,-0.884380720370726,-1.06467564575673
1,0.399321807151192,-1.00685019489189,0.498848199030179,-1.42744849039652,2.23847487200185,1.53738732404149,0.653713695735645,0.5848542629777,0.07861207665047466,-0.318960485342486,2.28182675336681,1.01388650112654,0.684129986280271,1.37461443980599,-1.18723013929007,-1.60743191018975,2.01157670742982,-2.11395187752175,1.66697254381989,0.96465476201861,-1.33692669922147,0.862802822103771,0.559986696291433,-0.01124436359683064,-1.11927865742247,0.204492760239302,-0.760906548784224,-0.607405248585617,-0.43251143852869,1.20951567895125,1.51463382147057,-1.95456073008681,-0.851337406214035,1.4529433810829,1.25217922411762,-0.352635100852229,-0.663201964907815,-0.515187398471635,1.18031659693788,-1.41104424405262,2.09694780331582,1.42230108320209,-0.153767586171821,1.69947898899284,0.529034598678094,0.257720355246046,0.229127869506435,-0.13117603612583,0.05219337604761579,0.716760959391027,1.8364446577244,1.08974173297851,-0.552324674346009,-1.78988677716651,-0.963869408259093,-1.88569098807613,-0.711581537185075,-1.68060498698608,-0.06226285639837149,-0.264496510997664,0.314062452354728,-2.20751442156606,0.357885331806508,-2.35815013288138,-1.24344162972866,-2.04097633558829,-0.810668942545491,-2.148906956624,0.910625778638003,0.761570760779978,-0.170724932518463,1.77214581477816,0.112572901353421,2.343319487099,1.88438955444158,-1.74636131701316,-0.02996789117068109,-1.47939088964611,-0.688978881640013,-1.87648439862846,1.61835232391961,-0.28146543712453,-1.57760099411376,0.450315861193988,-1.15363982992776,1.12988469551209,1.30956323088938,1.95299340804007,-0.465897549244433,0.924958639756737,-0.233614776084692,-1.02433933514114,0.809742750822111,-1.26930842585289,-0.905553624332327,-1.08030465657599
2,0.3829449879175,-0.98348297631917,0.482631471463656,-1.44863978344432,2.11271709056055,1.56902671283201,0.647192219225214,0.604296664265254,0.109163299234307,-0.328630091280043,2.33070501248223,1.07963228776281,0.703621357001335,1.35803910192384,-1.19969223555077,-1.62537655783239,1.97953565005839,-2.0561011429833,1.68047152505595,1.00671166634825,-1.3491928160586,0.845422453941907,0.550808213660515,0.007197211112684765,-1.12376246052522,0.175014428453065,-0.744955814587613,-0.617825955796085,-0.42358487280119,1.21298603790976,1.51988714817009,-1.90387309981639,-0.838721292284076,1.4606685508328,1.27575924332628,-0.378915641453244,-0.651623726752083,-0.49944781946157,1.18723226636898,-1.42596600247062,2.04707823527519,1.42955686434977,-0.170899500324031,1.73851272122811,0.517237467418116,0.271975517881058,0.226017313838031,-0.13512710926386,0.06616715921992442,0.71904658130877,1.80852772756897,1.09164010556911,-0.565238428733735,-1.78244231558059,-0.935423310843013,-1.84493251094021,-0.717868709152647,-1.66402264126227,-0.07348388669040368,-0.26824186079376,0.313759337424132,-2.29614069747389,0.359353014631548,-2.36714051736209,-1.23121550647825,-1.94593936557753,-0.811675198295992,-2.13727551074215,0.902177456555485,0.729924118393757,-0.181653639052038,1.76410161524202,0.123306000883578,2.46309179798049,1.86652123041107,-1.70361357222284,-0.01663225850587007,-1.51623695846274,-0.690980217510897,-1.80623689863921,1.64038555297891,-0.292560541406065,-1.56969926324283,0.439152998138984,-1.13881193508314,1.1491438691195,1.32833138005689,1.93300991396108,-0.450282080748135,0.951909931472082,-0.227164428960596,-1.02747021540889,0.794078793290335,-1.28005340724853,-0.887435421857286,-1.07831321977515
3,0.3829449879175,-0.98348297631917,0.482631471463656,-1.44863978344432,2.11271709056055,1.56902671283201,0.647192219225214,0.604296664265254,0.109163299234307,-0.328630091280043,2.33070501248223,1.07963228776281,0.703621357001335,1.35803910192384,-1.19969223555077,-1.62537655783239,1.97953565005839,-2.0561011429833,1.68047152505595,1.00671166634825,-1.3491928160586,0.845422453941907,0.550808213660515,0.007197211112684765,-1.12376246052522,0.175014428453065,-0.744955814587613,-0.617825955796085,-0.42358487280119,1.21298603790976,1.51988714817009,-1.90387309981639,-0.838721292284076,1.4606685508328,1.27575924332628,-0.378915641453244,-0.651623726752083,-0.49944781946157,1.18723226636898,-1.42596600247062,2.04707823527519,1.42955686434977,-0.170899500324031,1.73851272122811,0.517237467418116,0.271975517881058,0.226017313838031,-0.13512710926386,0.06616715921992442,0.71904658130877,1.80852772756897,1.09164010556911,-0.565238428733735,-1.78244231558059,-0.935423310843013,-1.84493251094021,-0.717868709152647,-1.66402264126227,-0.07348388669040368,-0.26824186079376,0.313759337424132,-2.29614069747389,0.359353014631548,-2.36714051736209,-1.23121550647825,-1.94593936557753,-0.811675198295992,-2.13727551074215,0.902177456555485,0.729924118393757,-0.181653639052038,1.76410161524202,0.123306000883578,2.46309179798049,1.86652123041107,-1.70361357222284,-0.01663225850587007,-1.51623695846274,-0.690980217510897,-1.80623689863921,1.64038555297891,-0.292560541406065,-1.56969926324283,0.439152998138984,-1.13881193508314,1.1491438691195,1.32833138005689,1.93300991396108,-0.450282080748135,0.951909931472082,-0.227164428960596,-1.02747021540889,0.794078793290335,-1.28005340724853,-0.887435421857286,-1.07831321977515
4,0.3829449879175,-0.98348297631917,0.482631471463656,-1.44863978344432,2.11271709056055,1.56902671283201,0.647192219225214,0.604296664265254,0.109163299234307,-0.328630091280043,2.33070501248223,1.07963228776281,0.703621357001335,1.35803910192384,-1.19969223555077,-1.62537655783239,1.97953565005839,-2.0561011429833,1.68047152505595,1.00671166634825,-1.3491928160586,0.845422453941907,0.550808213660515,0.007197211112684765,-1.12376246052522,0.175014428453065,-0.744955814587613,-0.617825955796085,-0.42358487280119,1.21298603790976,1.51988714817009,-1.90387309981639,-0.838721292284076,1.4606685508328,1.27575924332628,-0.378915641453244,-0.651623726752083,-0.49944781946157,1.18723226636898,-1.42596600247062,2.04707823527519,1.42955686434977,-0.170899500324031,1.73851272122811,0.517237467418116,0.271975517881058,0.226017313838031,-0.13512710926386,0.06616715921992442,0.71904658130877,1.80852772756897,1.09164010556911,-0.565238428733735,-1.78244231558059,-0.935423310843013,-1.84493251094021,-0.717868709152647,-1.66402264126227,-0.07348388669040368,-0.26824186079376,0.313759337424132,-2.29614069747389,0.359353014631548,-2.36714051736209,-1.23121550647825,-1.94593936557753,-0.811675198295992,-2.13727551074215,0.902177456555485,0.729924118393757,-0.181653639052038,1.76410161524202,0.123306000883578,2.46309179798049,1.86652123041107,-1.70361357222284,-0.01663225850587007,-1.51623695846274,-0.690980217510897,-1.80623689863921,1.64038555297891,-0.292560541406065,-1.56969926324283,0.439152998138984,-1.13881193508314,1.1491438691195,1.32833138005689,1.93300991396108,-0.450282080748135,0.951909931472082,-0.227164428960596,-1.02747021540889,0.794078793290335,-1.28005340724853,-0.887435421857286,-1.07831321977515
5,0.415925370333393,-0.982304724699934,0.49206967337319,-1.43979013229473,2.17478444929282,1.53399118317005,0.657134759937882,0.642534425560007,0.08264796477112975,-0.340849110660743,2.32377118779405,1.04279499933984,0.709602168259441,1.37584718235061,-1.19106928477466,-1.6026334601616,2.01616618003902,-2.11617730428487,1.62780994306359,1.01206992828201,-1.33010156774596,0.845717300730232,0.585754649773044,-0.009091810842469775,-1.11238376308597,0.176247886647165,-0.738427891335127,-0.60665863644055,-0.445920956784389,1.20891560939849,1.50413285500422,-1.90985141667224,-0.834462214682314,1.4503910695414,1.24790586531908,-0.397508530605141,-0.634293435465039,-0.505410744107453,1.17547565355052,-1.38328568219205,2.09760795890665,1.40410500548989,-0.158513394197416,1.68601983620665,0.562684622456674,0.239193787709892,0.212660787819084,-0.110277333074743,0.07079419826164639,0.728020900006072,1.84894348327153,1.09397856451511,-0.549493308885965,-1.72043917480998,-0.954640553540932,-1.85547119920464,-0.709595142101461,-1.63206345472299,-0.0844811652905294,-0.298143302135927,0.313390173529353,-2.22891850321808,0.362646547400374,-2.34684856063158,-1.2130162269175,-1.99549694678607,-0.787690845979327,-2.18342865039592,0.943060986726004,0.789396938792663,-0.210674972424806,1.77813410738918,0.141988280308551,2.43666172834605,1.89620562448233,-1.67663988645079,-0.04020994365384738,-1.48129372204808,-0.690391608289142,-1.77717037625668,1.58838004955299,-0.328488874741414,-1.55092442196048,0.463628742018029,-1.14972781885569,1.11578507455694,1.36090328338255,1.96919675721872,-0.474410867270907,0.98178507068957,-0.246054629296553,-1.02967142166876,0.820242361160359,-1.30968030214646,-0.897726279375357,-1.06849005598513
6,0.415925370333393,-0.982304724699934,0.49206967337319,-1.43979013229473,2.17478444929282,1.53399118317005,0.657134759937882,0.642534425560007,0.08264796477112975,-0.340849110660743,2.32377118779405,1.04279499933984,0.709602168259441,1.37584718235061,-1.19106928477466,-1.6026334601616,2.01616618003902,-2.11617730428487,1.62780994306359,1.01206992828201,-1.33010156774596,0.845717300730232,0.585754649773044,-0.009091810842469775,-1.11238376308597,0.176247886647165,-0.738427891335127,-0.60665863644055,-0.445920956784389,1.20891560939849,1.50413285500422,-1.90985141667224,-0.834462214682314,1.4503910695414,1.24790586531908,-0.397508530605141,-0.634293435465039,-0.505410744107453,1.17547565355052,-1.38328568219205,2.09760795890665,1.40410500548989,-0.158513394197416,1.68601983620665,0.562684622456674,0.239193787709892,0.212660787819084,-0.110277333074743,0.07079419826164639,0.728020900006072,1.84894348327153,1.09397856451511,-0.549493308885965,-1.72043917480998,-0.954640553540932,-1.85547119920464,-0.709595142101461,-1.63206345472299,-0.0844811652905294,-0.298143302135927,0.313390173529353,-2.22891850321808,0.362646547400374,-2.34684856063158,-1.2130162269175,-1.99549694678607,-0.787690845979327,-2.18342865039592,0.943060986726004,0.789396938792663,-0.210674972424806,1.77813410738918,0.141988280308551,2.43666172834605,1.89620562448233,-1.67663988645079,-0.04020994365384738,-1.48129372204808,-0.690391608289142,-1.77717037625668,1.58838004955299,-0.328488874741414,-1.55092442196048,0.463628742018029,-1.14972781885569,1.11578507455694,1.36090328338255,1.96919675721872,-0.474410867270907,0.98178507068957,-0.246054629296553,-1.02967142166876,0.820242361160359,-1.30968030214646,-0.897726279375357,-1.06849005598513
7,0.393528339940004,-0.972739177870587,0.445132260624851,-1.43333009799141,2.18337891722695,1.57724124707015,0.666093965502401,0.627009302994661,0.101728376592119,-0.316051380001016,2.35514994899406,1.03229807005337,0.684362325186387,1.33192994928078,-1.18512829632903,-1.62680532335329,2.04157812847537,-2.08844010318801,1.69041773050297,0.956880241404676,-1.3347005814678,0.825008483580434,0.539302571880824,0.004036961948209068,-1.11570966930086,0.187096417735313,-0.733442696410263,-0.562507208058566,-0.394843873769101,1.18740383982848,1.51652900694397,-2.00620424572006,-0.835414640865362,1.43033237567848,1.21938324293788,-0.352370332700145,-0.613648580452207,-0.470303701571058,1.12847933074116,-1.37585217995229,2.09096862380181,1.34051611892927,-0.155345389750825,1.72352733769616,0.507733078687312,0.26995492360458,0.215868409233897,-0.112299352290558,0.04295032038322091,0.726963550254281,1.84067060248048,1.06772332839716,-0.527258409283377,-1.782483849433,-0.9229039395424,-1.90165163767165,-0.71254048625514,-1.67051639819599,-0.09714048032924315,-0.258120881238891,0.303634676595786,-2.28840144100032,0.348066183787656,-2.33652629768318,-1.24413731134,-2.04505229169657,-0.787546341764316,-2.20413458687851,0.868813376705535,0.748969540843068,-0.191924539816305,1.80496455452508,0.135833393561436,2.41602249216538,1.9218335126837,-1.7281897134069,-0.03085659592430375,-1.51950747922583,-0.689918208810893,-1.8360604680627,1.61746971791247,-0.273052755759507,-1.55920512311882,0.423282389250914,-1.138648424979,1.09302564767195,1.2529312789564,1.98952398964377,-0.458121219003789,0.933529084612565,-0.212956997509483,-1.01110739743505,0.78969924583426,-1.30904079856112,-0.907357715696499,-1.07326305864147
8,0.389971369579018,-0.964398238101991,0.443174871081384,-1.44641337210626,2.16883370023206,1.53765940319337,0.624811377597443,0.588486966379369,0.101641123798537,-0.336370240024781,2.23521900564027,1.02183008204714,0.668736661971069,1.3647197859324,-1.24346260358913,-1.62988304735446,1.97929633865557,-2.12783870852159,1.6203054969436,0.971358038554808,-1.38452480772551,0.828703648900836,0.542033118246978,0.02911707619589375,-1.1210659410336,0.174975478378687,-0.783787663815208,-0.604451297782284,-0.419490638015689,1.21601823965045,1.48956729196358,-2.00267577356578,-0.877502663671045,1.42712775873983,1.28080340350667,-0.390830511913445,-0.650908579223409,-0.522812028853003,1.18414578982191,-1.4242612103042,2.10487928298428,1.37654414743629,-0.155737316872525,1.70766840083216,0.518247328776438,0.275261432383677,0.219243400294798,-0.123861287894968,0.076449765140932,0.703803332925788,1.84234979856447,1.06387701311063,-0.562470947204811,-1.82706936995216,-0.932389266006654,-1.91757378436809,-0.73399549125645,-1.68662327081805,-0.04118638759495186,-0.260562439217878,0.31944230048184,-2.27488444858759,0.363279213854237,-2.3573905954913,-1.28129744674833,-2.08476598586903,-0.825124958943587,-2.19042691751212,0.87916873840031,0.751043504047977,-0.188272188968111,1.76327385541207,0.160015239755065,2.36789143983938,1.89301733158886,-1.75763661195955,-0.02402804468497751,-1.53262326737301,-0.679487062476657,-1.84740531785129,1.5685990866585,-0.303338997265698,-1.59980655411206,0.433118664224599,-1.18364420723851,1.10747702500849,1.33983386749783,1.9195446304748,-0.448702167470154,0.920804186307929,-0.219748405843025,-1.04135695245978,0.787515318007278,-1.30852279640763,-0.910577821441961,-1.07183756485752
